stop_id,stop_code,stop_name,stop_desc,stop_lat,stop_lon
12438,12438,CASEYVILLE @ 40TH STREET EB,NEAR SIDE CASEYVILLE @ 40TH STREET EB,38.630653,-90.108609
13636,13636,AIRPORT @ NORTH HANLEY WB,FAR SIDE AIRPORT @ NORTH HANLEY WB,38.749954,-90.335795
2814,2814,LOCKWOOD @ GORE WB,NEAR SIDE LOCKWOOD @ GORE WB,38.593070,-90.359138
15274,15274,1247 CENTRAL PARK SB,MID-BLOCK 1247 CENTRAL PARK SB,38.575002,-89.932865
2831,2831,LOCKWOOD @ SAPPINGTON WB,FAR SIDE LOCKWOOD @ SAPPINGTON WB,38.583182,-90.386850
3198,3198,HAMPTON @ MARQUETTE SB,FAR SIDE HAMPTON @ MARQUETTE SB,38.599132,-90.292447
2477,2477,MCKELVEY @ DAWN BETH NB,NEAR SIDE MCKELVEY @ DAWN BETH NB,38.710647,-90.455335
2510,2510,PAGE @ KINGSHIGHWAY EB,FAR SIDE PAGE @ KINGSHIGHWAY EB,38.659750,-90.261620
3045,3045,OLIVE @ KRAM WB,NEAR SIDE OLIVE @ KRAM WB,38.678684,-90.469649
4593,4593,ANGLUM @ ANGLUM COURT WB,NEAR SIDE ANGLUM @ ANGLUM COURT WB,38.771601,-90.389520
3957,3957,LEMAY FERRY @ REAVIS BARRACKS NB,FAR SIDE LEMAY FERRY @ REAVIS BARRACKS NB,38.523832,-90.298559
4619,4619,CHAMBERS @ CLAIRMONT EB,FAR SIDE CHAMBERS @ CLAIRMONT EB,38.749347,-90.268316
4476,4476,BIG BEND @ GRAY WB,NEAR SIDE BIG BEND @ GRAY WB,38.580190,-90.362890
5931,5931,NORTH HANLEY @ PERSHING SB,NEAR SIDE NORTH HANLEY @ PERSHING SB,38.654340,-90.333569
5180,5180,MANCHESTER @ RIES EB,FAR SIDE MANCHESTER @ RIES EB,38.592842,-90.537595
7424,7424,ROCK ROAD TRANSIT CENTER,,38.685249,-90.301537
6648,6648,8952 RIVERVIEW EB,MID-BLOCK 8952 RIVERVIEW EB,38.726872,-90.225758
8763,8763,8742 WATSON EB,MID-BLOCK 8742 WATSON EB,38.563950,-90.363520
8980,8980,HAMPTON @ NEOSHO SB,FAR SIDE HAMPTON @ NEOSHO SB,38.585946,-90.292771
8778,8778,WATSON @  MACKENZIE PLAZA EXIT EB,FAR SIDE WATSON @  MACKENZIE PLAZA EXIT EB,38.581433,-90.320712
7869,7869,TESSON FERRY @ LINDBERGH NB,FAR SIDE TESSON FERRY @ LINDBERGH NB,38.523881,-90.354253
9849,9849,NEW BALLWIN @ OAK RUN SB,FAR SIDE NEW BALLWIN @ OAK RUN SB,38.570919,-90.557842
10487,10487,KINGSTON @ EARLSFIELD SB,NEAR SIDE KINGSTON @ EARLSFIELD SB,38.515823,-90.284130
9319,9319,ARSENAL @ MISSOURI WB,NEAR SIDE ARSENAL @ MISSOURI WB,38.598424,-90.222001
11410,11410,17TH STREET @ H STREET NB,NEAR SIDE 17TH STREET @ H STREET NB,38.523318,-90.001683
12069,12069,WEST US-50 @ MARI WB,NEAR SIDE WEST US-50 @ MARI WB,38.592744,-89.960837
15359,15359,ROYAL HEIGHTS @ MARIKNOLL NB,NEAR SIDE ROYAL HEIGHTS @ MARIKNOLL NB,38.543804,-90.011115
15497,15497,LUCAS-HUNT @ HORD SB,FAR SIDE LUCAS-HUNT @ HORD SB,38.729112,-90.269163
273,273,STLCC FLORISSANT VALLEY,,38.770755,-90.288631
15044,15044,WESTGATE @ CLEMENS NB,NEAR SIDE WESTGATE @ CLEMENS NB,38.659031,-90.304060
1711,1711,SHAW @ SPRING WB,FAR SIDE SHAW @ SPRING WB,38.615471,-90.242866
15324,15324,5049 SUMMIT WB,MID-BLOCK 5049 SUMMIT WB,38.613607,-90.100917
15941,15941,MCLARAN @ DRURY EB,NEAR SIDE MCLARAN @ DRURY EB,38.716980,-90.245146
4360,4360,FERGUSON @ PAGE NB,NEAR SIDE FERGUSON @ PAGE NB,38.674350,-90.309075
5878,5878,NORTH HANLEY @ AIRPORT SB,FAR SIDE NORTH HANLEY @ AIRPORT SB,38.749230,-90.335111
6996,6996,LACKLAND @ NORTHFIELD EB,NEAR SIDE LACKLAND @ NORTHFIELD EB,38.695619,-90.379461
6308,6308,RIVERVIEW @ ETON SB,NEAR SIDE RIVERVIEW @ ETON SB,38.713149,-90.243371
9146,9146,NATURAL BRIDGE @ NELSON WB,NEAR SIDE NATURAL BRIDGE @ NELSON WB,38.697781,-90.287707
10157,10157,HALLS FERRY @ CAPITOL NB,FAR SIDE HALLS FERRY @ CAPITOL NB,38.754910,-90.255837
15062,15062,VERNON @ WESTGATE WB,FAR SIDE VERNON @ WESTGATE WB,38.661005,-90.303886
13026,13026,CAMP JACKSON @ LOUISE WB,NEAR SIDE CAMP JACKSON @ LOUISE WB,38.549427,-90.154916
13602,13602,HANNA @ ALPINE RIDGE NB,NEAR SIDE HANNA @ ALPINE RIDGE NB,38.565506,-90.510812
15083,15083,UNION @ LINDBERGH SB,NEAR SIDE UNION @ LINDBERGH SB,38.509799,-90.331899
16348,16348,BELLEVILLE CROSSING @ SHOPPING CENTER SB,MID-BLOCK BELLEVILLE CROSSING @ SHOPPING CENTER SB,38.528872,-90.034985
3825,3825,LEMP @ CHEROKEE SB,NEAR SIDE LEMP @ CHEROKEE SB,38.592716,-90.218649
3870,3870,MICHIGAN @ MOTT WB,FAR SIDE MICHIGAN @ MOTT WB,38.556588,-90.252720
6258,6258,LEE @ CAMELLIA WB,NEAR SIDE LEE @ CAMELLIA WB,38.675671,-90.235452
6313,6313,THELKA @ GILMORE SB,NEAR SIDE THELKA @ GILMORE SB,38.701683,-90.251579
7339,7339,RUSSELL @ NEBRASKA EB,NEAR SIDE RUSSELL @ NEBRASKA EB,38.611973,-90.228700
10600,10600,JJK CENTER METROLINK STATION,,38.623244,-90.124409
11893,11893,WEBER @ OFALLON HEALTH REHAB CENTER SB,MID-BLOCK WEBER @ OFALLON HEALTH REHAB CENTER SB,38.584213,-89.898714
11169,11169,MAIN @ KANSAS WB,NEAR SIDE MAIN @ KANSAS WB,38.519045,-89.962299
11843,11843,LUDWIG @ ST. CLAIR 10 EB,MID-BLOCK LUDWIG @ ST. CLAIR 10 EB,38.600850,-89.988006
13964,13964,ST. CHARLES ROCK ROAD @ ADIE WB,NEAR SIDE ST. CHARLES ROCK ROAD @ ADIE WB,38.734556,-90.393364
3654,3654,DADE @ CARSON NB,NEAR SIDE DADE @ CARSON NB,38.744022,-90.315437
3496,3496,CHOUTEAU @ 18TH STREET EB,,38.620219,-90.209089
2332,2332,KINGSHIGHWAY @ MURDOCH NB,NEAR SIDE KINGSHIGHWAY @ MURDOCH NB,38.585421,-90.276571
2980,2980,7575 OLIVE WB,MID-BLOCK 7575 OLIVE WB,38.672073,-90.334895
3365,3365,PARK @ NEBRASKA WB,FAR SIDE PARK @ NEBRASKA WB,38.619212,-90.226426
4806,4806,CLAYTON @ SCHNUCKS LADUE WB,NEAR SIDE CLAYTON @ SCHNUCKS LADUE WB,38.633068,-90.404411
7010,7010,14TH STREET @ COLE NB,NEAR SIDE 14TH STREET @ COLE NB,38.635922,-90.197527
8150,8150,TELEGRAPH @ ROLENS SB,NEAR SIDE TELEGRAPH @ ROLENS SB,38.481971,-90.304565
15226,15226,MANCHESTER @ STRECKER WB,FAR SIDE MANCHESTER @ STRECKER WB,38.589684,-90.599169
12416,12416,WAVERLY @ 29TH STREET WB,NEAR SIDE WAVERLY @ 29TH STREET WB,38.635400,-90.117699
11173,11173,MAIN @ MISSOURI WB,NEAR SIDE MAIN @ MISSOURI WB,38.515258,-89.967629
14149,14149,ILLINOIS ROUTE 161 @ FRENCH VILLAGE INDUSTRIAL PARK NB,NEAR SIDE ILLINOIS ROUTE 161 @ FRENCH VILLAGE INDUSTRIAL PARK NB,38.590738,-90.045121
14738,14738,20TH STREET @ BENTON SB,NEAR SIDE 20TH STREET @ BENTON SB,38.648642,-90.203845
2013,2013,DELMAR @ WHITTIER WB,NEAR SIDE DELMAR @ WHITTIER WB,38.646882,-90.245605
2352,2352,KINGSHIGHWAY @ MCPHERSON NB,FAR SIDE KINGSHIGHWAY @ MCPHERSON NB,38.649815,-90.263701
5074,5074,MANCHESTER @ GEYER EB,FAR SIDE MANCHESTER @ GEYER EB,38.598752,-90.415342
4304,4304,FOLK @ MAPLEWOOD COMMONS WB,MID-BLOCK FOLK @ MAPLEWOOD COMMONS WB,38.619691,-90.333239
5427,5427,CLAYTON @ HANLEY EB,FAR SIDE CLAYTON @ HANLEY EB,38.637623,-90.335318
7236,7236,ST. LOUIS @ CORA EB,NEAR SIDE ST. LOUIS @ CORA EB,38.666771,-90.246701
6763,6763,KILGORE @ CABOT EB,NEAR SIDE KILGORE @ CABOT EB,38.752685,-90.226852
8594,8594,UNION @ MAPLE SB,NEAR SIDE UNION @ MAPLE SB,38.659713,-90.272355
7693,7693,HEEGE @ CHIVVIS WB,NEAR SIDE HEEGE @ CHIVVIS WB,38.566646,-90.329801
12257,12257,MAIN @ GRANVUE WB,NEAR SIDE MAIN @ GRANVUE WB,38.583600,-90.056609
11604,11604,6551 ILLINOIS SB,MID-BLOCK 6551 ILLINOIS SB,38.594102,-89.985050
12131,12131,MAIN @ 35TH STREET SB,FAR SIDE MAIN @ 35TH STREET SB,38.532640,-90.015298
13438,13438,LINDELL @ GRAND EB,FAR SIDE LINDELL @ GRAND EB,38.637050,-90.232312
3054,3054,OLIVE @ WOODCHASE WB,FAR SIDE OLIVE @ WOODCHASE WB,38.680288,-90.496735
15119,15119,TRUMAN PARKWAY @ PARK NB,MID-BLOCK TRUMAN PARKWAY @ PARK NB,38.615517,-90.209204
2016,2016,DELMAR @ TAYLOR WB,NEAR SIDE DELMAR @ TAYLOR WB,38.650206,-90.253192
15865,15865,14TH STREET @ CASS SB,NEAR SIDE 14TH STREET @ CASS SB,38.641826,-90.196246
15682,15682,WEIL @ RIVER DES PERES SB,FAR SIDE WEIL @ RIVER DES PERES SB,38.586845,-90.315702
3887,3887,LEMAY FERRY @ GRAND WB,NEAR SIDE LEMAY FERRY @ GRAND WB,38.541129,-90.279614
4658,4658,SPRING GARDEN @ GRAMPIAN NB,FAR SIDE SPRING GARDEN @ GRAMPIAN NB,38.755893,-90.192645
5049,5049,MANCHESTER @ QUAIL WB,FAR SIDE MANCHESTER @ QUAIL WB,38.592874,-90.560801
5640,5640,KINSWOOD @ SUNRISE HEIGHTS WB,FAR SIDE KINSWOOD @ SUNRISE HEIGHTS WB,38.491426,-90.293072
8800,8800,CHIPPEWA @ GUSTINE EB,NEAR SIDE CHIPPEWA @ GUSTINE EB,38.589070,-90.251903
8713,8713,7749 WATSON WB,MID-BLOCK 7749 WATSON WB,38.573151,-90.333151
8395,8395,JENNINGS STATION ROAD @ NATURAL BRIDGE NB,FAR SIDE JENNINGS STATION ROAD @ NATURAL BRIDGE NB,38.691351,-90.277051
9275,9275,NATURAL BRIDGE @ PARNELL EB,NEAR SIDE NATURAL BRIDGE @ PARNELL EB,38.657790,-90.209570
10073,10073,CLAYTON @ CLAYMONT ESTATES WB,FAR SIDE CLAYTON @ CLAYMONT ESTATES WB,38.612463,-90.552193
12286,12286,MAIN @ LINDEMANN SB,NEAR SIDE MAIN @ LINDEMANN SB,38.519539,-90.210727
11569,11569,MAIN @ REYNOLDS SB,FAR SIDE MAIN @ REYNOLDS SB,38.639739,-90.022117
12202,12202,MAIN @ 23RD STREET WB,NEAR SIDE MAIN @ 23RD STREET WB,38.522247,-90.008487
13677,13677,CHARBONIER @ LINKOUS WB,FAR SIDE CHARBONIER @ LINKOUS WB,38.804163,-90.350866
16216,16216,GRAVOIS @ OLD HIGHWAY 141 EB,NEAR SIDE GRAVOIS @ OLD HIGHWAY 141 EB,38.511142,-90.434929
2484,2484,BAUR @ LINDBERGH PLAZA CENTER WB,NEAR SIDE BAUR @ LINDBERGH PLAZA CENTER WB,38.684728,-90.403342
2855,2855,WOODBINE @ CAROLINE WB,NEAR SIDE WOODBINE @ CAROLINE WB,38.574336,-90.422259
15346,15346,812 MAIN NB,MID-BLOCK 812 MAIN NB,38.630788,-90.029960
5919,5919,NORTH HANLEY @ PAGE SB,FAR SIDE NORTH HANLEY @ PAGE SB,38.683200,-90.328885
5194,5194,MANCHESTER @ WEIDMAN EB,NEAR SIDE MANCHESTER @ WEIDMAN EB,38.595183,-90.491665
15749,15749,CHESTERFIELD PARKWAY @ SCHOETTLER VALLEY WB,NEAR SIDE CHESTERFIELD PARKWAY @ SCHOETTLER VALLEY WB,38.649363,-90.553319
7229,7229,ST. LOUIS @ NORWOOD EB,FAR SIDE ST. LOUIS @ NORWOOD EB,38.673244,-90.259531
7988,7988,NEWSTEAD @ LABADIE SB,NEAR SIDE NEWSTEAD @ LABADIE SB,38.665196,-90.239757
9172,9172,NATURAL BRIDGE @ KOENING CIRCLE WB,FAR SIDE NATURAL BRIDGE @ KOENING CIRCLE WB,38.722884,-90.335431
7862,7862,TESSON FERRY @ MATTIS NB,FAR SIDE TESSON FERRY @ MATTIS NB,38.510575,-90.374222
11329,11329,17TH STREET @ RAAB SB,NEAR SIDE 17TH STREET @ RAAB SB,38.516141,-90.005203
12835,12835,26TH STREET @ MISSOURI SB,NEAR SIDE 26TH STREET @ MISSOURI SB,38.605685,-90.134354
13166,13166,LEBANON @ DREW EB,NEAR SIDE LEBANON @ DREW EB,38.587282,-90.054482
5879,5879,NORTH HANLEY @ STELLA SB,NEAR SIDE NORTH HANLEY @ STELLA SB,38.746723,-90.334930
5696,5696,KIRKWOOD @ MANCHESTER SB,FAR SIDE KIRKWOOD @ MANCHESTER SB,38.599874,-90.406501
5698,5698,LINDBERGH @ CONWAY NB,FAR SIDE LINDBERGH @ CONWAY NB,38.643400,-90.405409
6665,6665,MONARCH @ BARONESS NB,NEAR SIDE MONARCH @ BARONESS NB,38.761278,-90.250786
8322,8322,HAMILTON @ JULIAN SB,NEAR SIDE HAMILTON @ JULIAN SB,38.667200,-90.287080
9836,9836,NEW BALLWIN @ PARKER NB,FAR SIDE NEW BALLWIN @ PARKER NB,38.588995,-90.557571
15215,15215,637 DUNN EB,MID-BLOCK 637 DUNN EB,38.780075,-90.361285
13063,13063,CURTIS STEINBERG @ VECTOR EB,FAR SIDE CURTIS STEINBERG @ VECTOR EB,38.581176,-90.160199
16215,16215,GRAVOIS @ WEST EB,NEAR SIDE GRAVOIS @ WEST EB,38.512385,-90.442604
16033,16033,SMIZER MILL @ SOUTH HIGHWAY NB,MID-BLOCK SMIZER MILL @ SOUTH HIGHWAY NB,38.538396,-90.493790
3789,3789,NORTH FLORISSANT @ PLEASANT SB,NEAR SIDE NORTH FLORISSANT @ PLEASANT SB,38.667970,-90.209637
2571,2571,PAGE @ RUCKERT EB,NEAR SIDE PAGE @ RUCKERT EB,38.694810,-90.403500
3644,3644,SUBURBAN @ CLARK WB,FAR SIDE SUBURBAN @ CLARK WB,38.737191,-90.305349
1771,1771,JAMIESON @ PERNOD NB,NEAR SIDE JAMIESON @ PERNOD NB,38.598032,-90.308456
4560,4560,CHAMBERS @ ROYAL WB,FAR SIDE CHAMBERS @ ROYAL WB,38.751176,-90.244674
4241,4241,LINDBERGH @ MISSOURI BOTTOM SB,FAR SIDE LINDBERGH @ MISSOURI BOTTOM SB,38.757389,-90.378525
3910,3910,LEMAY FERRY @ EL CHAR WB,FAR SIDE LEMAY FERRY @ EL CHAR WB,38.509412,-90.322118
5556,5556,NATURAL BRIDGE @ SCHUETTE EB,NEAR SIDE NATURAL BRIDGE @ SCHUETTE EB,38.747450,-90.390118
6353,6353,25TH STREET @ NEWHOUSE SB,NEAR SIDE 25TH STREET @ NEWHOUSE SB,38.661976,-90.210233
8694,8694,CHIPPEWA @ LAWN WB,NEAR SIDE CHIPPEWA @ LAWN WB,38.591633,-90.274089
11926,11926,LEBANON @ GREEN MOUNT WB,FAR SIDE LEBANON @ GREEN MOUNT WB,38.547087,-89.929345
11458,11458,ILLINOIS ROUTE 13 @ HILLSIDE EB,NEAR SIDE ILLINOIS ROUTE 13 @ HILLSIDE EB,38.544425,-90.050677
12142,12142,17TH STREET @ MAIN NB,FAR SIDE 17TH STREET @ MAIN NB,38.518129,-90.002585
11546,11546,ILLINOIS ROUTE 157 @ CALIFORNIA NB,FAR SIDE ILLINOIS ROUTE 157 @ CALIFORNIA NB,38.602837,-90.051768
3722,3722,DADE @ SUBURBAN SB,NEAR SIDE DADE @ SUBURBAN SB,38.733830,-90.315749
3521,3521,NORTH FLORISSANT @ BRANCH NB,NEAR SIDE NORTH FLORISSANT @ BRANCH NB,38.657180,-90.203708
3043,3043,OLIVE @ ROSS WB,FAR SIDE OLIVE @ ROSS WB,38.675452,-90.462286
16347,16347,FRANK SCOTT @ HICKORY MANOR SB,FAR SIDE FRANK SCOTT @ HICKORY MANOR SB,38.531999,-90.036170
4166,4166,GRAND @ BLAIR NB,NEAR SIDE GRAND @ BLAIR NB,38.671354,-90.206713
5163,5163,MANCHESTER @ DEVORE EB,NEAR SIDE MANCHESTER @ DEVORE EB,38.592500,-90.583779
7346,7346,RUSSELL @ 13TH STREET EB,NEAR SIDE RUSSELL @ 13TH STREET EB,38.608036,-90.211105
9238,9238,NATURAL BRIDGE @ LAWLER EB,NEAR SIDE NATURAL BRIDGE @ LAWLER EB,38.695556,-90.285647
8862,8862,GRAVOIS @ OHIO WB,NEAR SIDE GRAVOIS @ OHIO WB,38.604078,-90.225169
9309,9309,BROADWAY @ LYNCH SB,FAR SIDE BROADWAY @ LYNCH SB,38.598653,-90.208316
11105,11105,CARLYLE @ GREEN MOUNT WB,FAR SIDE CARLYLE @ GREEN MOUNT WB,38.519623,-89.928996
11360,11360,F STREET @ PLEASANT HILL EB,FAR SIDE F STREET @ PLEASANT HILL EB,38.519871,-89.989548
12439,12439,CASEYVILLE @ 41ST STREET EB,NEAR SIDE CASEYVILLE @ 41ST STREET EB,38.630581,-90.107513
13217,13217,STATE @ 20TH STREET WB,FAR SIDE STATE @ 20TH STREET WB,38.618485,-90.133342
14626,14626,13188 LAKEFRONT NB,NEAR SIDE 13188 LAKEFRONT NB,38.773826,-90.456322
2887,2887,ADAMS @ FILLMORE EB,FAR SIDE ADAMS @ FILLMORE EB,38.583080,-90.401640
3775,3775,WEST FLORISSANT @ CARRIE SB,FAR SIDE WEST FLORISSANT @ CARRIE SB,38.681645,-90.225414
2014,2014,DELMAR @ PENDLETON WB,NEAR SIDE DELMAR @ PENDLETON WB,38.647768,-90.247661
3696,3696,WEST FLORISSANT @ KEELEN SB,FAR SIDE WEST FLORISSANT @ KEELEN SB,38.763401,-90.280124
4779,4779,OLIVE @ PENNSYLVANIA WB,FAR SIDE OLIVE @ PENNSYLVANIA WB,38.666081,-90.316322
5802,5802,LEWIS AND CLARK @ ST. CYR NB,FAR SIDE LEWIS AND CLARK @ ST. CYR NB,38.735333,-90.241183
8046,8046,NEWSTEAD @ LEXINGTON NB,NEAR SIDE NEWSTEAD @ LEXINGTON NB,38.668536,-90.237293
8375,8375,HAMILTON @ HORTON PLACE NB,NEAR SIDE HAMILTON @ HORTON PLACE NB,38.662089,-90.289221
8149,8149,TELEGRAPH @ FORDER SB,FAR SIDE TELEGRAPH @ FORDER SB,38.484924,-90.304384
10366,10366,LINDBERGH @ HUNTLEIGH WOODS NB,FAR SIDE LINDBERGH @ HUNTLEIGH WOODS NB,38.621770,-90.405800
8670,8670,CHIPPEWA @ TEXAS WB,NEAR SIDE CHIPPEWA @ TEXAS WB,38.586284,-90.227622
8692,8692,CHIPPEWA @ RIDGEWOOD WB,FAR SIDE CHIPPEWA @ RIDGEWOOD WB,38.591236,-90.270158
10481,10481,BROADWAY @ RIPA SB,FAR SIDE BROADWAY @ RIPA SB,38.524111,-90.277392
12145,12145,MAIN @ 14TH STREET SB,FAR SIDE MAIN @ 14TH STREET SB,38.516495,-89.999910
11100,11100,SCHEEL @ CHARLES WB,NEAR SIDE SCHEEL @ CHARLES WB,38.518721,-89.978708
12523,12523,25TH STREET @ JJK CIRCLE SB,NEAR SIDE 25TH STREET @ JJK CIRCLE SB,38.624904,-90.122343
13587,13587,CENTREVILLE @ SUNRISE WB,NEAR SIDE CENTREVILLE @ SUNRISE WB,38.503858,-90.004461
3141,3141,OLIVE @ OLD BONHOMME EB,FAR SIDE OLIVE @ OLD BONHOMME EB,38.672980,-90.389040
5379,5379,DALE @ CENTRAL WB,NEAR SIDE DALE @ CENTRAL WB,38.626536,-90.303547
5999,5999,NORTH HANLEY @ KENDALE NB,FAR SIDE NORTH HANLEY @ KENDALE NB,38.707014,-90.325095
6209,6209,BLAIR @ LINTON SB,FAR SIDE BLAIR @ LINTON SB,38.675744,-90.210599
9151,9151,7277 NATURAL BRIDGE WB,MID-BLOCK 7277 NATURAL BRIDGE WB,38.703467,-90.295365
7978,7978,CARTER @ POPE WB,FAR SIDE CARTER @ POPE WB,38.677919,-90.231105
15559,15559,BAUGH @ 13TH STREET WB,NEAR SIDE BAUGH @ 13TH STREET WB,38.629441,-90.139598
11640,11640,ILLINOIS @ WINCHESTER PLACE NB,NEAR SIDE ILLINOIS @ WINCHESTER PLACE NB,38.572866,-89.984719
12010,12010,LEBANON @ WARRIOR WAY EB,NEAR SIDE LEBANON @ WARRIOR WAY EB,38.543350,-89.939808
12950,12950,MARTIN LUTHER KING @ 16TH STREET WB,NEAR SIDE MARTIN LUTHER KING @ 16TH STREET WB,38.617870,-90.142498
12426,12426,25TH STREET @ DOUGLAS SB,FAR SIDE 25TH STREET @ DOUGLAS SB,38.629603,-90.121566
15968,15968,LABADIE @ WHITTIER EB,NEAR SIDE LABADIE @ WHITTIER EB,38.662059,-90.233104
16062,16062,4745 EARTH CITY EXPRESSWAY SB,NEAR SIDE 4745 EARTH CITY EXPRESSWAY SB,38.782454,-90.459073
16246,16246,MO-109 @ NEW COLLEGE NB,FAR SIDE MO-109 @ NEW COLLEGE NB,38.575776,-90.644810
16328,16328,18TH STREET @ WINSTANLEY SB,FAR SIDE 18TH STREET @ WINSTANLEY SB,38.628984,-90.131883
3635,3635,NORTH FLORISSANT @ DARST SB,NEAR SIDE NORTH FLORISSANT @ DARST SB,38.746703,-90.306081
5113,5113,MANCHESTER @ WALDEMAR EB,NEAR SIDE MANCHESTER @ WALDEMAR EB,38.618393,-90.302970
6493,6493,NEW HALLS FERRY @ PARKER SPUR SB,FAR SIDE NEW HALLS FERRY @ PARKER SPUR SB,38.795133,-90.289403
15284,15284,AIR MOBILITY @ SEIBERT SB,FAR SIDE AIR MOBILITY @ SEIBERT SB,38.547999,-89.883922
8372,8372,HAMILTON @ CABANNE NB,NEAR SIDE HAMILTON @ CABANNE NB,38.659048,-90.289716
6772,6772,BELLEFONTAINE @ FONTAINE PLACE SB,NEAR SIDE BELLEFONTAINE @ FONTAINE PLACE SB,38.730936,-90.228043
8759,8759,WATSON @ BROOKVIEW EB,FAR SIDE WATSON @ BROOKVIEW EB,38.560720,-90.371800
9856,9856,BIG BEND @ HOLLYBERRY EB,FAR SIDE BIG BEND @ HOLLYBERRY EB,38.567610,-90.540344
10145,10145,HALLS FERRY @ COZENS NB,FAR SIDE HALLS FERRY @ COZENS NB,38.732516,-90.246280
9310,9310,BROADWAY @ DORCAS SB,FAR SIDE BROADWAY @ DORCAS SB,38.597352,-90.209063
12265,12265,MISSISSIPPI @ SCHOOL SB,FAR SIDE MISSISSIPPI @ SCHOOL SB,38.583678,-90.179896
12350,12350,MAIN @ MADISON WB,FAR SIDE MAIN @ MADISON WB,38.441439,-90.195634
11512,11512,ILLINOIS ROUTE 13 @ BIRCH WB,NEAR SIDE ILLINOIS ROUTE 13 @ BIRCH WB,38.537612,-90.044046
11138,11138,B STREET @ SHERMAN EB,FAR SIDE B STREET @ SHERMAN EB,38.524036,-89.961489
12979,12979,MILDRED @ COOPER SB,FAR SIDE MILDRED @ COOPER SB,38.569460,-90.174104
13664,13664,VIEUX CARRE @ GOELZ EB,FAR SIDE VIEUX CARRE @ GOELZ EB,38.596109,-90.059237
16095,16095,WOODSON @ ST. CHARLES ROCK ROAD NB,FAR SIDE WOODSON @ ST. CHARLES ROCK ROAD NB,38.716634,-90.359612
3505,3505,WASHINGTON @ 16TH STREET EB,FAR SIDE WASHINGTON @ 16TH STREET EB,38.632874,-90.202612
2920,2920,BIG BEND @ OLD ORCHARD EB,NEAR SIDE BIG BEND @ OLD ORCHARD EB,38.591299,-90.339045
15954,15954,ILLINOIS ROUTE 3 @ HILL CASTLE NB,FAR SIDE ILLINOIS ROUTE 3 @ HILL CASTLE NB,38.426564,-90.176242
5172,5172,MANCHESTER @ QUAIL EB,MID-BLOCK MANCHESTER @ QUAIL EB,38.592750,-90.559166
8939,8939,KINGSHIGHWAY @ RHODES SB,NEAR SIDE KINGSHIGHWAY @ RHODES SB,38.577925,-90.282609
8619,8619,UNION @ DR ML KING NB,NEAR SIDE UNION @ DR ML KING NB,38.665551,-90.267749
10461,10461,LILAC @ KENRAN INDUSTRIAL NB,FAR SIDE LILAC @ KENRAN INDUSTRIAL NB,38.763410,-90.204470
10926,10926,WARD @ BUCHER NB,NEAR SIDE WARD @ BUCHER NB,38.545472,-89.868932
13769,13769,PAGE @ GRAND WB,FAR SIDE PAGE @ GRAND WB,38.645738,-90.226867
12905,12905,POCKET @ MISSOURI EB,FAR SIDE POCKET @ MISSOURI EB,38.591962,-90.117792
12400,12400,FOREST @ 55TH STREET WB,FAR SIDE FOREST @ 55TH STREET WB,38.636937,-90.092109
14173,14173,MISSISSIPPI @ SYCAMORE NB,NEAR SIDE MISSISSIPPI @ SYCAMORE NB,38.611534,-90.169556
16209,16209,LARIMORE @ CADIGAM EB,FAR SIDE LARIMORE @ CADIGAM EB,38.772221,-90.212622
2605,2605,OLIVE @ 16TH STREET WB,NEAR SIDE OLIVE @ 16TH STREET WB,38.630948,-90.203333
2809,2809,LOCKWOOD @ JOY WB,NEAR SIDE LOCKWOOD @ JOY WB,38.591817,-90.347434
2334,2334,KINGSHIGHWAY @ SUTHERLAND NB,NEAR SIDE KINGSHIGHWAY @ SUTHERLAND NB,38.588488,-90.275242
4874,4874,MASON @ WHEATFIELD FARM NB,NEAR SIDE MASON @ WHEATFIELD FARM NB,38.631595,-90.480984
4009,4009,VIRGINIA @ OSCEOLA NB,NEAR SIDE VIRGINIA @ OSCEOLA NB,38.576543,-90.242128
4452,4452,WOODSON @ DELPHINE NB,FAR SIDE WOODSON @ DELPHINE NB,38.709297,-90.360637
5936,5936,HANLEY @ CORCORAN SB,FAR SIDE HANLEY @ CORCORAN SB,38.621072,-90.334412
4812,4812,CLAYTON @ CRICKLEWOOD PLACE WB,FAR SIDE CLAYTON @ CRICKLEWOOD PLACE WB,38.633251,-90.423549
7103,7103,DR ML KING @ GOODFELLOW EB,FAR SIDE DR ML KING @ GOODFELLOW EB,38.671914,-90.279217
7051,7051,DR ML KING @ BELT WB,NEAR SIDE DR ML KING @ BELT WB,38.668638,-90.272833
8588,8588,UNION @ PATTON SB,NEAR SIDE UNION @ PATTON SB,38.667806,-90.266420
15181,15181,OLIVE @ HAYS EB,NEAR SIDE OLIVE @ HAYS EB,38.660801,-90.298725
9103,9103,PARNELL @ SULLIVAN NB,FAR SIDE PARNELL @ SULLIVAN NB,38.655686,-90.209984
7866,7866,TESSON FERRY @ BAPTIST CHURCH NB,NEAR SIDE TESSON FERRY @ BAPTIST CHURCH NB,38.519932,-90.362502
11073,11073,WABASH @ MASCOUTAH SB,NEAR SIDE WABASH @ MASCOUTAH SB,38.504911,-89.963928
14221,14221,SCHEEL @ SYCAMORE NB,FAR SIDE SCHEEL @ SYCAMORE NB,38.518480,-89.978628
